Sentence ID,Source,Target,System,Dataset,Family,Edit Type,Edit Sub-Type,Edit Classification,Structure Sub-Type,Quality,Information Impact,Grammar Error,Significance,Input Index,Output Index,Constituent Edits,Is Constituent Edit,Parent Edit Type,Constituent Input Index,Constituent Output Index,Input Text,Output Text
SALSA_EXAMPLES_049,"The sitcom series features the story of Abi (played by Bolu Essien) who secures a job at a top advertising agency in Lagos, although she had a rough start with her superior, she soon got an opportunity to shine at work when she was promoted to become the acting manager after the manager traveled to another branch.","The sitcom series is about the story of Abi who gets a job at a top ad agency in Lagos. || Though she has a rough start with her superior, she gets a chance to shine at work when she is promoted to acting manager. || This happens because her manager travels to another branch.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,2,"[[244, 254]]",,0,False,N/A,[],[],become the,
SALSA_EXAMPLES_049,"The sitcom series features the story of Abi (played by Bolu Essien) who secures a job at a top advertising agency in Lagos, although she had a rough start with her superior, she soon got an opportunity to shine at work when she was promoted to become the acting manager after the manager traveled to another branch.","The sitcom series is about the story of Abi who gets a job at a top ad agency in Lagos. || Though she has a rough start with her superior, she gets a chance to shine at work when she is promoted to acting manager. || This happens because her manager travels to another branch.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[18, 26]]","[[18, 26]]",0,False,N/A,[],[],features,is about
SALSA_EXAMPLES_049,"The sitcom series features the story of Abi (played by Bolu Essien) who secures a job at a top advertising agency in Lagos, although she had a rough start with her superior, she soon got an opportunity to shine at work when she was promoted to become the acting manager after the manager traveled to another branch.","The sitcom series is about the story of Abi who gets a job at a top ad agency in Lagos. || Though she has a rough start with her superior, she gets a chance to shine at work when she is promoted to acting manager. || This happens because her manager travels to another branch.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,2,"[[72, 79]]","[[48, 52]]",0,False,N/A,[],[],secures,gets
SALSA_EXAMPLES_049,"The sitcom series features the story of Abi (played by Bolu Essien) who secures a job at a top advertising agency in Lagos, although she had a rough start with her superior, she soon got an opportunity to shine at work when she was promoted to become the acting manager after the manager traveled to another branch.","The sitcom series is about the story of Abi who gets a job at a top ad agency in Lagos. || Though she has a rough start with her superior, she gets a chance to shine at work when she is promoted to acting manager. || This happens because her manager travels to another branch.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[95, 106]]","[[68, 70]]",0,False,N/A,[],[],advertising,ad
SALSA_EXAMPLES_049,"The sitcom series features the story of Abi (played by Bolu Essien) who secures a job at a top advertising agency in Lagos, although she had a rough start with her superior, she soon got an opportunity to shine at work when she was promoted to become the acting manager after the manager traveled to another branch.","The sitcom series is about the story of Abi who gets a job at a top ad agency in Lagos. || Though she has a rough start with her superior, she gets a chance to shine at work when she is promoted to acting manager. || This happens because her manager travels to another branch.",SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[187, 201]]","[[148, 156]]",0,False,N/A,[],[],an opportunity,a chance
SALSA_EXAMPLES_049,"The sitcom series features the story of Abi (played by Bolu Essien) who secures a job at a top advertising agency in Lagos, although she had a rough start with her superior, she soon got an opportunity to shine at work when she was promoted to become the acting manager after the manager traveled to another branch.","The sitcom series is about the story of Abi who gets a job at a top ad agency in Lagos. || Though she has a rough start with her superior, she gets a chance to shine at work when she is promoted to acting manager. || This happens because her manager travels to another branch.",SALSA_EXAMPLES,SALSA_EXAMPLES,Lexical,substitution,Trivial Change,Trivial Substitution,,Trivial,Same Information,No,0,"[[276, 279]]","[[238, 241]]",0,False,N/A,[],[],the,her
SALSA_EXAMPLES_049,"The sitcom series features the story of Abi (played by Bolu Essien) who secures a job at a top advertising agency in Lagos, although she had a rough start with her superior, she soon got an opportunity to shine at work when she was promoted to become the acting manager after the manager traveled to another branch.","The sitcom series is about the story of Abi who gets a job at a top ad agency in Lagos. || Though she has a rough start with her superior, she gets a chance to shine at work when she is promoted to acting manager. || This happens because her manager travels to another branch.",SALSA_EXAMPLES,SALSA_EXAMPLES,Syntax,structure,Tense,ERROR COULDNT FIND,Tense,Trivial,Same Information,No,0,"[[[137, 140]], [[183, 186]], [[228, 231]], [[288, 296]]]","[[[102, 105]], [[143, 147]], [[183, 185]], [[250, 257]]]",4,False,N/A,"[[[137, 140]], [[183, 186]], [[228, 231]], [[288, 296]]]","[[[102, 105]], [[143, 147]], [[183, 185]], [[250, 257]]]",,
SALSA_EXAMPLES_050,"In the interior, on the facade and the portico, painted decoration is preserved, which was carried out in two time periods, the first with its construction and the second possibly with the change of use of the building after 1913.",Painted decoration is preserved in the interior and on the facade. || This preservation possibly occurred during its construction and its change of use after 1913.,SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,1,"[[31, 47]]",,0,False,N/A,[],[],"and the portico,",
SALSA_EXAMPLES_050,"In the interior, on the facade and the portico, painted decoration is preserved, which was carried out in two time periods, the first with its construction and the second possibly with the change of use of the building after 1913.",Painted decoration is preserved in the interior and on the facade. || This preservation possibly occurred during its construction and its change of use after 1913.,SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,1,"[[87, 123]]",,0,False,N/A,[],[],"was carried out in two time periods,",
SALSA_EXAMPLES_050,"In the interior, on the facade and the portico, painted decoration is preserved, which was carried out in two time periods, the first with its construction and the second possibly with the change of use of the building after 1913.",Painted decoration is preserved in the interior and on the facade. || This preservation possibly occurred during its construction and its change of use after 1913.,SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,1,"[[124, 133]]",,0,False,N/A,[],[],the first,
SALSA_EXAMPLES_050,"In the interior, on the facade and the portico, painted decoration is preserved, which was carried out in two time periods, the first with its construction and the second possibly with the change of use of the building after 1913.",Painted decoration is preserved in the interior and on the facade. || This preservation possibly occurred during its construction and its change of use after 1913.,SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,1,"[[160, 170]]",,0,False,N/A,[],[],the second,
SALSA_EXAMPLES_050,"In the interior, on the facade and the portico, painted decoration is preserved, which was carried out in two time periods, the first with its construction and the second possibly with the change of use of the building after 1913.",Painted decoration is preserved in the interior and on the facade. || This preservation possibly occurred during its construction and its change of use after 1913.,SALSA_EXAMPLES,SALSA_EXAMPLES,Lexical,deletion,Trivial Change,Trivial Deletion,,Trivial,Generalization,No,0,"[[180, 188]]",,0,False,N/A,[],[],with the,
SALSA_EXAMPLES_050,"In the interior, on the facade and the portico, painted decoration is preserved, which was carried out in two time periods, the first with its construction and the second possibly with the change of use of the building after 1913.",Painted decoration is preserved in the interior and on the facade. || This preservation possibly occurred during its construction and its change of use after 1913.,SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[134, 138]]","[[106, 112]]",0,False,N/A,[],[],with,during
SALSA_EXAMPLES_050,"In the interior, on the facade and the portico, painted decoration is preserved, which was carried out in two time periods, the first with its construction and the second possibly with the change of use of the building after 1913.",Painted decoration is preserved in the interior and on the facade. || This preservation possibly occurred during its construction and its change of use after 1913.,SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,insertion,,Good Insertion,,No Error,Elaboration,No,1,,"[[48, 51]]",0,False,N/A,[],[],,and
SALSA_EXAMPLES_050,"In the interior, on the facade and the portico, painted decoration is preserved, which was carried out in two time periods, the first with its construction and the second possibly with the change of use of the building after 1913.",Painted decoration is preserved in the interior and on the facade. || This preservation possibly occurred during its construction and its change of use after 1913.,SALSA_EXAMPLES,SALSA_EXAMPLES,Conceptual,insertion,,Good Insertion,,No Error,Elaboration,No,1,,"[[97, 105]]",0,False,N/A,[],[],,occurred
SALSA_EXAMPLES_050,"In the interior, on the facade and the portico, painted decoration is preserved, which was carried out in two time periods, the first with its construction and the second possibly with the change of use of the building after 1913.",Painted decoration is preserved in the interior and on the facade. || This preservation possibly occurred during its construction and its change of use after 1913.,SALSA_EXAMPLES,SALSA_EXAMPLES,Syntax,reorder,Component-level Reorder,Good Reorder,,No Error,Same Information,No,1,"[[48, 80]]","[[0, 31]]",0,False,N/A,[],[],"painted decoration is preserved,",Painted decoration is preserved
SALSA_EXAMPLES_050,"In the interior, on the facade and the portico, painted decoration is preserved, which was carried out in two time periods, the first with its construction and the second possibly with the change of use of the building after 1913.",Painted decoration is preserved in the interior and on the facade. || This preservation possibly occurred during its construction and its change of use after 1913.,SALSA_EXAMPLES,SALSA_EXAMPLES,Syntax,reorder,Trivial Change,Good Reorder,,Trivial,Same Information,No,0,"[[171, 179]]","[[88, 96]]",0,False,N/A,[],[],possibly,possibly
