Sentence ID,System,Dataset,Edit Type,Input Text,Output Text,Input Index,Output Index,has_specialized_terms,contains_named_entity
DisSim_042,DisSim,scotus,insertion,,"As amended, the text of § 666",,"[[117, 146]]",TRUE,FALSE
DisSim_042,DisSim,scotus,split,,,,,FALSE,FALSE
DisSim_042,DisSim,scotus,split,,,,,FALSE,FALSE
DisSim_042,DisSim,scotus,split,,,,,FALSE,FALSE
DisSim_042,DisSim,scotus,insertion,,This was with,,"[[256, 269]]",FALSE,FALSE
DisSim_042,DisSim,scotus,split,,,,,FALSE,FALSE
DisSim_042,DisSim,scotus,insertion,,This was,,"[[289, 297]]",FALSE,FALSE
DisSim_042,DisSim,scotus,split,,,,,FALSE,FALSE
DisSim_042,DisSim,scotus,insertion,,with '' any official business.,,"[[222, 252]]",FALSE,FALSE
DisSim_042,DisSim,scotus,insertion,,"worth $ 5,000 or more.",,"[[187, 209]]",FALSE,FALSE
DisSim_042,DisSim,scotus,insertion,,transaction.,,"[[273, 285]]",FALSE,FALSE
DisSim_042,DisSim,scotus,insertion,,"As amended, the text of § 666 now",,"[[412, 445]]",TRUE,FALSE
DisSim_042,DisSim,scotus,split,,,,,FALSE,FALSE
DisSim_042,DisSim,scotus,insertion,,State and local officials to `` corruptly,,"[[533, 574]]",TRUE,FALSE
DisSim_042,DisSim,scotus,insertion,,State and local officials to `` corruptly,,"[[589, 630]]",TRUE,FALSE
DisSim_042,DisSim,scotus,insertion,,most.,,"[[687, 692]]",FALSE,FALSE
DisSim_042,DisSim,scotus,split,,,,,FALSE,FALSE
DisSim_042,DisSim,scotus,split,,,,,FALSE,FALSE
DisSim_042,DisSim,scotus,split,,,,,FALSE,FALSE
DisSim_042,DisSim,scotus,reorder,"to be influenced or rewarded in connection with” any official business or transaction worth $5,000 or more.","be influenced or rewarded in connection with '' any official business or transaction worth $ 5,000 or more.","[[243, 350]]","[[301, 408]]",TRUE,TRUE
DisSim_043,DisSim,scotus,split,,,,,FALSE,FALSE
DisSim_043,DisSim,scotus,split,,,,,FALSE,FALSE
DisSim_043,DisSim,scotus,split,,,,,FALSE,FALSE
DisSim_044,DisSim,scotus,split,,,,,FALSE,FALSE
DisSim_044,DisSim,scotus,insertion,,This is what,,"[[114, 126]]",FALSE,FALSE
DisSim_044,DisSim,scotus,split,,,,,FALSE,FALSE
DisSim_044,DisSim,scotus,reorder,The Government says,the Government says.,"[[0, 19]]","[[127, 147]]",FALSE,FALSE
DisSim_044,DisSim,scotus,split,,,,,FALSE,FALSE
DisSim_044,DisSim,scotus,insertion,,The statute would not cover,,"[[48, 75]]",TRUE,FALSE
DisSim_045,DisSim,scotus,no_edit,,,,,FALSE,FALSE
DisSim_046,DisSim,scotus,split,,,,,FALSE,FALSE
DisSim_046,DisSim,scotus,split,,,,,FALSE,FALSE
DisSim_047,DisSim,scotus,reorder,. . . forbid aliens or classes of aliens,... forbid aliens or classes of aliens.,"[[270, 310]]","[[0, 39]]",TRUE,FALSE
DisSim_047,DisSim,scotus,insertion,,This was,,"[[285, 293]]",FALSE,FALSE
DisSim_047,DisSim,scotus,reorder,as a matter of public policy,as a matter of public policy.,"[[241, 269]]","[[340, 369]]",FALSE,FALSE
DisSim_047,DisSim,scotus,reorder,"the United States can,",The United States can.,"[[218, 240]]","[[373, 395]]",FALSE,TRUE
DisSim_047,DisSim,scotus,insertion,,was,,"[[413, 416]]",FALSE,FALSE
DisSim_047,DisSim,scotus,insertion,,Confidential security reasons were,,"[[442, 476]]",FALSE,FALSE
DisSim_047,DisSim,scotus,split,,,,,FALSE,FALSE
DisSim_047,DisSim,scotus,split,,,,,FALSE,FALSE
DisSim_047,DisSim,scotus,reorder,"the Court reaffirmed,",the Court reaffirmed.,"[[68, 89]]","[[417, 438]]",FALSE,TRUE
DisSim_047,DisSim,scotus,reorder,the longstanding principle,the longstanding principle.,"[[185, 211]]","[[477, 504]]",FALSE,FALSE
DisSim_047,DisSim,scotus,reorder,"Thus in United States ex rel. Knauff v. Shaughnessy,",thus in United States ex rel. Knauff v. Shaughnessy.,"[[0, 52]]","[[229, 281]]",TRUE,TRUE
DisSim_047,DisSim,scotus,insertion,,This was,,"[[331, 339]]",FALSE,FALSE
DisSim_047,DisSim,scotus,split,,,,,FALSE,FALSE
DisSim_047,DisSim,scotus,split,,,,,FALSE,FALSE
DisSim_047,DisSim,scotus,split,,,,,FALSE,FALSE
DisSim_047,DisSim,scotus,insertion,,338 U. S. 537,,"[[399, 412]]",TRUE,FALSE
DisSim_047,DisSim,scotus,split,,,,,FALSE,FALSE
DisSim_048,DisSim,scotus,insertion,,This was,,"[[48, 56]]",FALSE,FALSE
DisSim_048,DisSim,scotus,split,,,,,FALSE,FALSE
DisSim_048,DisSim,scotus,split,,,,,FALSE,FALSE
DisSim_048,DisSim,scotus,insertion,,This was what the Ninth Circuit was,,"[[128, 163]]",FALSE,FALSE
DisSim_048,DisSim,scotus,split,,,,,FALSE,FALSE
DisSim_048,DisSim,scotus,split,,,,,FALSE,FALSE
DisSim_049,DisSim,scotus,reorder,"Thus in Apprendi v. New Jersey,",thus in Apprendi v. New Jersey.,"[[0, 31]]","[[162, 193]]",TRUE,TRUE
DisSim_049,DisSim,scotus,insertion,,This was what,,"[[133, 146]]",FALSE,FALSE
DisSim_049,DisSim,scotus,reorder,the Court held,the Court held,"[[47, 61]]","[[147, 161]]",FALSE,TRUE
DisSim_049,DisSim,scotus,deletion,that,,"[[62, 66]]",,FALSE,FALSE
DisSim_049,DisSim,scotus,split,,,,,FALSE,FALSE
DisSim_049,DisSim,scotus,insertion,,Facts,,"[[197, 202]]",FALSE,FALSE
DisSim_049,DisSim,scotus,reorder,"530 U. S. 466,",530 U. S. 466.,"[[32, 46]]","[[318, 332]]",TRUE,TRUE
DisSim_049,DisSim,scotus,insertion,,Apprendi v. New Jersey was,,"[[291, 317]]",TRUE,FALSE
DisSim_049,DisSim,scotus,split,,,,,FALSE,FALSE
DisSim_049,DisSim,scotus,split,,,,,FALSE,FALSE
DisSim_050,DisSim,scotus,split,,,,,FALSE,FALSE
ChatGPT_001,ChatGPT,wikiDE,reorder,die Europäische Gemeinschaft,Die Europäische Gemeinschaft,"[[32, 60]]","[[0, 28]]",TRUE,TRUE
ChatGPT_001,ChatGPT,wikiDE,reorder,unterzeichnete,unterzeichnete,"[[17, 31]]","[[29, 43]]",FALSE,FALSE
ChatGPT_001,ChatGPT,wikiDE,deletion,gemeinsam mit mehreren Mitgliedstaaten,,"[[61, 99]]",,FALSE,FALSE
ChatGPT_001,ChatGPT,wikiDE,deletion,darauf folgend,,"[[156, 170]]",,FALSE,FALSE
ChatGPT_001,ChatGPT,wikiDE,deletion,auch,,"[[193, 197]]",,FALSE,FALSE
ChatGPT_002,ChatGPT,wikiDE,substitution,folgenden,nächsten,"[[3, 12]]","[[3, 11]]",FALSE,FALSE
ChatGPT_002,ChatGPT,wikiDE,split,,,,,FALSE,FALSE
ChatGPT_002,ChatGPT,wikiDE,reorder,verabschiedet.,verabschiedet.,"[[128, 142]]","[[56, 70]]",FALSE,FALSE
ChatGPT_002,ChatGPT,wikiDE,structure,,,,,FALSE,FALSE
ChatGPT_003,ChatGPT,wikiDE,split,,,,,FALSE,FALSE
ChatGPT_003,ChatGPT,wikiDE,split,,,,,FALSE,FALSE
ChatGPT_003,ChatGPT,wikiDE,substitution,letztendlich,schließlich,"[[246, 258]]","[[240, 251]]",FALSE,FALSE
ChatGPT_003,ChatGPT,wikiDE,insertion,,wurden,,"[[199, 205]]",FALSE,FALSE
ChatGPT_003,ChatGPT,wikiDE,substitution,Zur Anpassung an die Änderungen des,"Um das | anzupassen,","[[0, 35]]","[[0, 6], [28, 39]]",TRUE,FALSE
ChatGPT_003,ChatGPT,wikiDE,structure,,,,,FALSE,FALSE
ChatGPT_003,ChatGPT,wikiDE,substitution,"Ein- und Ausfuhr,","Einfuhr, Ausfuhr,","[[148, 165]]","[[122, 139]]",TRUE,FALSE
ChatGPT_004,ChatGPT,wikiDE,structure,,,,,FALSE,FALSE
ChatGPT_004,ChatGPT,wikiDE,substitution,geregelten,schädliche,"[[38, 48]]","[[36, 46]]",FALSE,FALSE
ChatGPT_004,ChatGPT,wikiDE,substitution,auf ein Mindestmaß reduzieren.,so gering wie möglich halten.,"[[87, 117]]","[[107, 136]]",FALSE,FALSE
ChatGPT_004,ChatGPT,wikiDE,insertion,,die Menge dieser Stoffe,,"[[83, 106]]",FALSE,FALSE
ChatGPT_005,ChatGPT,wikiDE,substitution,alteingesessenen,alten,"[[38, 54]]","[[34, 39]]",FALSE,FALSE
ChatGPT_005,ChatGPT,wikiDE,substitution,Veroneser,"aus Verona,","[[55, 64]]","[[48, 59]]",FALSE,FALSE
ChatGPT_005,ChatGPT,wikiDE,reorder,"Familie,",Familie,"[[65, 73]]","[[40, 47]]",FALSE,FALSE
ChatGPT_005,ChatGPT,wikiDE,substitution,stammte,kam,"[[20, 27]]","[[20, 23]]",FALSE,FALSE
ChatGPT_005,ChatGPT,wikiDE,substitution,sich | einen Namen gemacht hatte.,bekannt wurde.,"[[78, 82], [135, 161]]","[[114, 128]]",FALSE,FALSE
ChatGPT_005,ChatGPT,wikiDE,substitution,bereits,schon,"[[83, 90]]","[[64, 69]]",FALSE,FALSE
ChatGPT_006,ChatGPT,wikiDE,deletion,bei seinen Wanderungen,,"[[152, 174]]",,FALSE,FALSE
ChatGPT_006,ChatGPT,wikiDE,substitution,kindliche Neugierde beschränkte | auf,interessierte | für,"[[11, 42], [63, 66]]","[[10, 23], [39, 42]]",FALSE,FALSE
ChatGPT_006,ChatGPT,wikiDE,insertion,,sondern,,"[[53, 60]]",FALSE,FALSE
ChatGPT_006,ChatGPT,wikiDE,deletion,die,,"[[67, 70]]",,FALSE,FALSE
ChatGPT_006,ChatGPT,wikiDE,deletion,"weckten sein Interesse,",,"[[121, 144]]",,FALSE,FALSE
ChatGPT_006,ChatGPT,wikiDE,insertion,,für,,"[[66, 69]]",FALSE,FALSE
ChatGPT_007,ChatGPT,wikiDE,reorder,Die Apotheke seines Vaters,"die Apotheke seines Vaters,","[[0, 26]]","[[19, 46]]",FALSE,TRUE
ChatGPT_007,ChatGPT,wikiDE,deletion,auch,,"[[33, 37]]",,FALSE,FALSE
ChatGPT_007,ChatGPT,wikiDE,split,,,,,FALSE,FALSE
ChatGPT_007,ChatGPT,wikiDE,structure,,,,,FALSE,FALSE
ChatGPT_007,ChatGPT,wikiDE,structure,,,,,FALSE,FALSE
ChatGPT_007,ChatGPT,wikiDE,deletion,und,,"[[118, 121]]",,FALSE,FALSE
ChatGPT_007,ChatGPT,wikiDE,structure,,,,,FALSE,FALSE
ChatGPT_007,ChatGPT,wikiDE,deletion,die dort ihre,,"[[64, 77]]",,FALSE,FALSE
ChatGPT_007,ChatGPT,wikiDE,structure,,,,,FALSE,FALSE
ChatGPT_008,ChatGPT,wikiDE,substitution,trat in die Fußstapfen,folgte den Schritten,"[[10, 32]]","[[10, 30]]",FALSE,FALSE
ChatGPT_008,ChatGPT,wikiDE,structure,,,,,FALSE,FALSE
ChatGPT_008,ChatGPT,wikiDE,structure,,,,,FALSE,FALSE
ChatGPT_009,ChatGPT,wikiDE,substitution,"unterhielt er ganze Reihe von Briefkontakten,",schrieb er viele Briefe.,"[[75, 120]]","[[53, 77]]",FALSE,TRUE
ChatGPT_009,ChatGPT,wikiDE,split,,,,,FALSE,FALSE
ChatGPT_009,ChatGPT,wikiDE,insertion,,Er hatte Kontakt,,"[[81, 97]]",FALSE,FALSE
ChatGPT_009,ChatGPT,wikiDE,deletion,unter anderem,,"[[121, 134]]",,FALSE,FALSE
ChatGPT_009,ChatGPT,wikiDE,structure,,,,,FALSE,FALSE
ChatGPT_010,ChatGPT,wikiDE,reorder,Calzolari,Calzolari,"[[49, 58]]","[[0, 9]]",TRUE,TRUE
ChatGPT_010,ChatGPT,wikiDE,reorder,ein Landhaus,ein Landhaus,"[[110, 122]]","[[39, 51]]",FALSE,FALSE
ChatGPT_010,ChatGPT,wikiDE,substitution,der Bergkette,des Monte Baldo,"[[96, 109]]","[[70, 85]]",FALSE,FALSE
ChatGPT_010,ChatGPT,wikiDE,substitution,errichten.,"bauen,","[[123, 133]]","[[86, 92]]",FALSE,FALSE
ChatGPT_010,ChatGPT,wikiDE,reorder,näher,näher,"[[24, 29]]","[[96, 101]]",FALSE,FALSE
ChatGPT_010,ChatGPT,wikiDE,substitution,den Monte Baldo,Berg,"[[3, 18]]","[[105, 109]]",FALSE,TRUE
ChatGPT_010,ChatGPT,wikiDE,deletion,noch,,"[[19, 23]]",,FALSE,FALSE
ChatGPT_010,ChatGPT,wikiDE,reorder,"Um den Monte Baldo noch näher zu sein,",um näher am Berg zu sein.,"[[0, 38]]","[[93, 118]]",FALSE,TRUE
ChatGPT_011,ChatGPT,wikiDE,substitution,gilt als,ist,"[[3, 11]]","[[3, 6]]",FALSE,FALSE
ChatGPT_011,ChatGPT,wikiDE,insertion,,das,,"[[7, 10]]",FALSE,FALSE
ChatGPT_011,ChatGPT,wikiDE,deletion,erstes und,,"[[12, 22]]",,FALSE,FALSE
ChatGPT_011,ChatGPT,wikiDE,substitution,"ist | dokumentiert,","wurde | erwähnt,","[[62, 65], [80, 93]]","[[49, 54], [69, 77]]",FALSE,FALSE
ChatGPT_011,ChatGPT,wikiDE,substitution,Museum,es,"[[155, 161]]","[[93, 95]]",FALSE,FALSE
ChatGPT_011,ChatGPT,wikiDE,reorder,besuchte.,besuchte,"[[162, 171]]","[[96, 104]]",FALSE,FALSE
ChatGPT_011,ChatGPT,wikiDE,deletion,das,,"[[109, 112]]",,FALSE,FALSE
ChatGPT_011,ChatGPT,wikiDE,structure,,,,,FALSE,FALSE
ChatGPT_012,ChatGPT,wikiDE,reorder,(ab 1871),ab 1871,"[[29, 38]]","[[22, 29]]",FALSE,FALSE
ChatGPT_012,ChatGPT,wikiDE,substitution,Diese,Die,"[[0, 5]]","[[0, 3]]",FALSE,FALSE
ChatGPT_012,ChatGPT,wikiDE,reorder,Buchreihe.,Buchreihe,"[[97, 107]]","[[4, 13]]",FALSE,FALSE
ChatGPT_012,ChatGPT,wikiDE,substitution,billigste,günstigste,"[[57, 66]]","[[63, 73]]",FALSE,FALSE
ChatGPT_012,ChatGPT,wikiDE,substitution,deutsche,in Deutschland.,"[[88, 96]]","[[93, 108]]",FALSE,TRUE
ChatGPT_012,ChatGPT,wikiDE,substitution,auflagenstärkste,meistverkaufte,"[[71, 87]]","[[78, 92]]",FALSE,FALSE
ChatGPT_013,ChatGPT,wikiDE,substitution,lag,gab es,"[[15, 18]]","[[15, 21]]",FALSE,FALSE
ChatGPT_013,ChatGPT,wikiDE,split,,,,,FALSE,FALSE
ChatGPT_013,ChatGPT,wikiDE,substitution,Burgstall,Burghügel,"[[89, 98]]","[[91, 100]]",TRUE,FALSE
ChatGPT_013,ChatGPT,wikiDE,substitution,erhalten ist.,ist | übrig.,"[[99, 112]]","[[74, 77], [101, 107]]",FALSE,FALSE
ChatGPT_013,ChatGPT,wikiDE,deletion,von der,,"[[62, 69]]",,FALSE,FALSE
ChatGPT_014,ChatGPT,wikiDE,substitution,"eingerichtet,",gebaut.,"[[133, 146]]","[[91, 98]]",FALSE,FALSE
ChatGPT_014,ChatGPT,wikiDE,substitution,am,beim,"[[87, 89]]","[[42, 46]]",FALSE,FALSE
ChatGPT_014,ChatGPT,wikiDE,substitution,Beendigung,dem Ende,"[[48, 58]]","[[5, 13]]",FALSE,FALSE
ChatGPT_014,ChatGPT,wikiDE,deletion,Nach der Auflösung der Garnison Weingarten,,"[[0, 42]]",,TRUE,TRUE
ChatGPT_014,ChatGPT,wikiDE,substitution,das,ein,"[[110, 113]]","[[67, 70]]",FALSE,FALSE
ChatGPT_014,ChatGPT,wikiDE,split,,,,,FALSE,FALSE
ChatGPT_014,ChatGPT,wikiDE,substitution,sich | befanden.,war,"[[164, 168], [215, 224]]","[[126, 129]]",FALSE,FALSE
ChatGPT_014,ChatGPT,wikiDE,substitution,dessen Vorläufer,Das erste Freibad davor,"[[147, 163]]","[[102, 125]]",FALSE,FALSE
ChatGPT_015,ChatGPT,wikiDE,substitution,findet man,wachsen,"[[30, 40]]","[[30, 37]]",FALSE,FALSE
ChatGPT_015,ChatGPT,wikiDE,substitution,häufig,oft,"[[41, 47]]","[[38, 41]]",FALSE,FALSE
ChatGPT_016,ChatGPT,wikiDE,substitution,während,und,"[[52, 59]]","[[52, 55]]",FALSE,FALSE
ChatGPT_016,ChatGPT,wikiDE,substitution,bieten,sind,"[[145, 151]]","[[78, 82]]",FALSE,FALSE
ChatGPT_016,ChatGPT,wikiDE,substitution,Vogelarten,Vögel,"[[97, 107]]","[[94, 99]]",TRUE,FALSE
ChatGPT_016,ChatGPT,wikiDE,substitution,Lebensraum,Heimat,"[[82, 92]]","[[83, 89]]",TRUE,FALSE
ChatGPT_017,ChatGPT,wikiDE,deletion,auch,,"[[16, 20]]",,FALSE,FALSE
ChatGPT_017,ChatGPT,wikiDE,deletion,und seinen Sitz,,"[[110, 125]]",,FALSE,FALSE
ChatGPT_017,ChatGPT,wikiDE,deletion,hat.,,"[[134, 138]]",,FALSE,FALSE
ChatGPT_017,ChatGPT,wikiDE,reorder,in Bern,in Bern,"[[126, 133]]","[[85, 92]]",FALSE,TRUE
ChatGPT_018,ChatGPT,wikiDE,substitution,im Level Elite,für die Elite,"[[40, 54]]","[[43, 56]]",FALSE,TRUE
ChatGPT_018,ChatGPT,wikiDE,structure,,,,,FALSE,FALSE
ChatGPT_019,ChatGPT,wikiDE,substitution,/,oder,"[[124, 125]]","[[124, 128]]",FALSE,FALSE
ChatGPT_019,ChatGPT,wikiDE,reorder,die besten Turner und Turnerinnen,Die besten Turner und Turnerinnen,"[[50, 83]]","[[0, 33]]",FALSE,FALSE
ChatGPT_019,ChatGPT,wikiDE,substitution,An,in,"[[0, 2]]","[[46, 48]]",FALSE,FALSE
ChatGPT_019,ChatGPT,wikiDE,reorder,den vier Qualifikationswettkämpfen,den vier Qualifikationswettkämpfen,"[[3, 37]]","[[49, 83]]",TRUE,FALSE
ChatGPT_020,ChatGPT,wikiDE,deletion,jeweils auch,,"[[36, 48]]",,FALSE,FALSE
ChatGPT_020,ChatGPT,wikiDE,substitution,An,Bei,"[[0, 2]]","[[0, 3]]",FALSE,FALSE
ChatGPT_020,ChatGPT,wikiDE,substitution,an,bei,"[[82, 84]]","[[70, 73]]",FALSE,FALSE
ChatGPT_021,ChatGPT,wikiDE,deletion,auf Freigang,,"[[114, 126]]",,TRUE,TRUE
ChatGPT_021,ChatGPT,wikiDE,deletion,Premiere der,,"[[4, 16]]",,FALSE,FALSE
ChatGPT_021,ChatGPT,wikiDE,deletion,in der Hauptrolle,,"[[57, 74]]",,FALSE,FALSE
ChatGPT_021,ChatGPT,wikiDE,substitution,ist | geplant.,wird | gezeigt.,"[[127, 130], [190, 198]]","[[82, 86], [146, 154]]",FALSE,FALSE
ChatGPT_022,ChatGPT,wikiDE,split,,,,,FALSE,FALSE
ChatGPT_022,ChatGPT,wikiDE,deletion,Als der inhaftierten,,"[[0, 20]]",,FALSE,FALSE
ChatGPT_022,ChatGPT,wikiDE,substitution,ein siebentägiger Ausgang,für sieben Tage Hafturlaub.,"[[90, 115]]","[[83, 110]]",TRUE,FALSE
ChatGPT_022,ChatGPT,wikiDE,substitution,"gewährt wird,",bekommt,"[[116, 129]]","[[49, 56]]",FALSE,FALSE
ChatGPT_022,ChatGPT,wikiDE,structure,,,,,FALSE,FALSE
ChatGPT_022,ChatGPT,wikiDE,substitution,hat,nutzt,"[[130, 133]]","[[118, 123]]",FALSE,FALSE
ChatGPT_022,ChatGPT,wikiDE,substitution,die,diese,"[[138, 141]]","[[124, 129]]",FALSE,FALSE
ChatGPT_022,ChatGPT,wikiDE,deletion,gemeinsam,,"[[150, 159]]",,FALSE,FALSE
ChatGPT_022,ChatGPT,wikiDE,insertion,,um,,"[[138, 140]]",FALSE,FALSE
ChatGPT_023,ChatGPT,wikiDE,deletion,ebenfalls,,"[[4, 13]]",,FALSE,FALSE
ChatGPT_023,ChatGPT,wikiDE,split,,,,,FALSE,FALSE
ChatGPT_023,ChatGPT,wikiDE,structure,,,,,FALSE,FALSE
ChatGPT_023,ChatGPT,wikiDE,deletion,zuletzt,,"[[53, 60]]",,FALSE,FALSE
ChatGPT_023,ChatGPT,wikiDE,deletion,wie,,"[[71, 74]]",,FALSE,FALSE
ChatGPT_023,ChatGPT,wikiDE,deletion,von Hossein Pourseifi,,"[[96, 117]]",,FALSE,TRUE
ChatGPT_023,ChatGPT,wikiDE,deletion,von Fatih Akin,,"[[132, 146]]",,FALSE,TRUE
ChatGPT_023,ChatGPT,wikiDE,reorder,spielt Behnam.,spielt Behnam.,"[[157, 171]]","[[47, 61]]",FALSE,TRUE
ChatGPT_024,ChatGPT,wikiDE,structure,,,,,FALSE,FALSE
ChatGPT_024,ChatGPT,wikiDE,deletion,und Wohlstand,,"[[58, 71]]",,FALSE,FALSE
ChatGPT_024,ChatGPT,wikiDE,substitution,über Jahrhunderte,für viele Jahre,"[[84, 101]]","[[65, 80]]",FALSE,FALSE
ChatGPT_024,ChatGPT,wikiDE,deletion,wirtschaftlich und politisch,,"[[109, 137]]",,FALSE,FALSE
ChatGPT_024,ChatGPT,wikiDE,substitution,einflussreichsten,wichtigsten,"[[138, 155]]","[[88, 99]]",FALSE,FALSE
ChatGPT_025,ChatGPT,wikiDE,substitution,Einheirat,Heirat,"[[6, 15]]","[[6, 12]]",TRUE,FALSE
ChatGPT_025,ChatGPT,wikiDE,substitution,altansässigen,alten,"[[44, 57]]","[[41, 46]]",FALSE,FALSE
ChatGPT_025,ChatGPT,wikiDE,substitution,versippt und verschwägert.,verwandt.,"[[83, 109]]","[[72, 81]]",FALSE,FALSE
ChatGPT_026,ChatGPT,wikiDE,substitution,In Folge des,Durch die,"[[0, 12]]","[[0, 9]]",FALSE,FALSE
ChatGPT_026,ChatGPT,wikiDE,structure,,,,,FALSE,FALSE
ChatGPT_026,ChatGPT,wikiDE,substitution,von,in den Jahren,"[[29, 32]]","[[24, 37]]",FALSE,FALSE
ChatGPT_026,ChatGPT,wikiDE,substitution,büßten | ein.,verloren,"[[47, 53], [113, 117]]","[[52, 60]]",FALSE,FALSE
ChatGPT_026,ChatGPT,wikiDE,substitution,größten Teil,den Großteil,"[[68, 80]]","[[71, 83]]",FALSE,FALSE
ChatGPT_026,ChatGPT,wikiDE,insertion,,ihrer,,"[[104, 109]]",FALSE,FALSE
ChatGPT_026,ChatGPT,wikiDE,substitution,Liegenschaften,Grundstücke.,"[[98, 112]]","[[110, 122]]",TRUE,FALSE
ChatGPT_027,ChatGPT,wikiDE,deletion,größtenteils,,"[[146, 158]]",,FALSE,FALSE
ChatGPT_027,ChatGPT,wikiDE,deletion,"und Güter,",,"[[172, 182]]",,FALSE,FALSE
ChatGPT_027,ChatGPT,wikiDE,insertion,,Sie verloren,,"[[163, 175]]",FALSE,FALSE
ChatGPT_027,ChatGPT,wikiDE,deletion,darunter,,"[[183, 191]]",,FALSE,FALSE
ChatGPT_027,ChatGPT,wikiDE,deletion,"der Gumer,",,"[[210, 220]]",,FALSE,FALSE
ChatGPT_027,ChatGPT,wikiDE,deletion,später sogenannte,,"[[225, 242]]",,FALSE,FALSE
ChatGPT_027,ChatGPT,wikiDE,deletion,"im Weiler Maria Himmelfahrt am Ritten,",,"[[258, 296]]",,TRUE,TRUE
ChatGPT_027,ChatGPT,wikiDE,substitution,welches,das,"[[297, 304]]","[[215, 218]]",FALSE,FALSE
ChatGPT_027,ChatGPT,wikiDE,substitution,der Gumer’schen,an ihre,"[[310, 325]]","[[224, 231]]",FALSE,TRUE
ChatGPT_027,ChatGPT,wikiDE,substitution,zufiel.,ging.,"[[371, 378]]","[[256, 261]]",FALSE,TRUE
ChatGPT_027,ChatGPT,wikiDE,split,,,,,FALSE,FALSE
ChatGPT_028,ChatGPT,wikiDE,structure,,,,,FALSE,FALSE
ChatGPT_028,ChatGPT,wikiDE,substitution,zog,ging,"[[47, 50]]","[[46, 50]]",FALSE,FALSE
ChatGPT_028,ChatGPT,wikiDE,deletion,zurück,,"[[77, 83]]",,FALSE,FALSE
ChatGPT_028,ChatGPT,wikiDE,reorder,in Trient,in Trient.,"[[94, 103]]","[[100, 110]]",FALSE,TRUE
ChatGPT_028,ChatGPT,wikiDE,substitution,Gubernialrat.,Regierungsrat,"[[108, 121]]","[[86, 99]]",TRUE,FALSE
ChatGPT_029,ChatGPT,wikiDE,deletion,eine,,"[[40, 44]]",,FALSE,FALSE
ChatGPT_029,ChatGPT,wikiDE,substitution,seinem,dem,"[[78, 84]]","[[71, 74]]",FALSE,FALSE
ChatGPT_029,ChatGPT,wikiDE,reorder,ab.,"ab,","[[129, 132]]","[[92, 95]]",FALSE,FALSE
ChatGPT_030,ChatGPT,wikiDE,split,,,,,FALSE,FALSE
ChatGPT_030,ChatGPT,wikiDE,substitution,Tailstrike,Unfall,"[[44, 54]]","[[44, 50]]",TRUE,TRUE
ChatGPT_030,ChatGPT,wikiDE,substitution,kam | zum regulären Einsatz.,konnte | fliegen.,"[[70, 73], [120, 142]]","[[89, 95], [122, 130]]",FALSE,FALSE
ChatGPT_030,ChatGPT,wikiDE,insertion,,es,,"[[96, 98]]",FALSE,FALSE
ChatGPT_030,ChatGPT,wikiDE,reorder,wieder,wieder,"[[113, 119]]","[[104, 110]]",FALSE,FALSE
ChatGPT_031,ChatGPT,wikiDE,substitution,betriebliche Einschränkungen,Probleme,"[[36, 64]]","[[22, 30]]",FALSE,FALSE
ChatGPT_031,ChatGPT,wikiDE,deletion,laut VoePass,,"[[17, 29]]",,FALSE,TRUE
ChatGPT_031,ChatGPT,wikiDE,substitution,waren für den Flug bereit“.,funktionierten.,"[[92, 119]]","[[58, 73]]",FALSE,FALSE
ChatGPT_031,ChatGPT,wikiDE,substitution,war,ist,"[[13, 16]]","[[13, 16]]",FALSE,FALSE
ChatGPT_032,ChatGPT,wikiDE,reorder,Aufnahmen,"Aufnahmen,","[[71, 80]]","[[4, 14]]",FALSE,FALSE
ChatGPT_032,ChatGPT,wikiDE,insertion,,in,,"[[62, 64]]",FALSE,FALSE
ChatGPT_032,ChatGPT,wikiDE,substitution,auf,bei,"[[97, 100]]","[[106, 109]]",FALSE,FALSE
ChatGPT_032,ChatGPT,wikiDE,deletion,dem Label,,"[[101, 110]]",,FALSE,FALSE
ChatGPT_032,ChatGPT,wikiDE,structure,,,,,FALSE,FALSE
ChatGPT_033,ChatGPT,wikiDE,substitution,entstand als,ist,"[[10, 22]]","[[10, 13]]",FALSE,FALSE
ChatGPT_033,ChatGPT,wikiDE,reorder,Paul Motian.,"Paul Motian,","[[96, 108]]","[[50, 62]]",FALSE,TRUE
ChatGPT_033,ChatGPT,wikiDE,structure,,,,,FALSE,FALSE
ChatGPT_034,ChatGPT,wikiDE,substitution,konzipiert,geplant,"[[45, 55]]","[[43, 50]]",FALSE,FALSE
ChatGPT_034,ChatGPT,wikiDE,substitution,brauchte,dauerte,"[[60, 68]]","[[55, 62]]",FALSE,FALSE
ChatGPT_034,ChatGPT,wikiDE,substitution,um Gestalt anzunehmen.,um fertig zu werden.,"[[84, 106]]","[[78, 98]]",FALSE,FALSE
ChatGPT_034,ChatGPT,wikiDE,substitution,bereits,schon,"[[21, 28]]","[[21, 26]]",FALSE,FALSE
ChatGPT_035,ChatGPT,wikiDE,deletion,eine Serie von,,"[[40, 54]]",,FALSE,FALSE
ChatGPT_035,ChatGPT,wikiDE,substitution,beschafft wurden.,baute.,"[[194, 211]]","[[137, 143]]",FALSE,FALSE
