Sentence ID,Source,Target,System,Dataset,Family,Edit Type,Edit Sub-Type,Edit Classification,Structure Sub-Type,Quality,Information Impact,Grammar Error,Significance,Input Index,Output Index,Constituent Edits,Is Constituent Edit,Parent Edit Type,Constituent Input Index,Constituent Output Index,Input Text,Output Text,has_specialized_terms,contains_named_entity
LLAMA_042,"Die Unruhen im Vereinigten Königreich 2024 sind eine Serie gewalttätiger Ausschreitungen im Vereinigten Königreich, die nach der Messerattacke in Southport begannen und sich innerhalb von Tagen auf Städte in England und Nordirland ausweiteten.",Im Vereinigten Königreich gibt es aktuell Unruhen. || Sie begannen nach einer Messerattacke in Southport und haben sich schnell auf viele Städte in England und Nordirland ausgebreitet.,LLAMA,wikiDE,Syntax,reorder,Trivial Change,Good Reorder,,Trivial,Same Information,No,0,"[[156, 164]]","[[58, 66]]",0,False,,[],[],begannen,begannen,False,False
LLAMA_042,"Die Unruhen im Vereinigten Königreich 2024 sind eine Serie gewalttätiger Ausschreitungen im Vereinigten Königreich, die nach der Messerattacke in Southport begannen und sich innerhalb von Tagen auf Städte in England und Nordirland ausweiteten.",Im Vereinigten Königreich gibt es aktuell Unruhen. || Sie begannen nach einer Messerattacke in Southport und haben sich schnell auf viele Städte in England und Nordirland ausgebreitet.,LLAMA,wikiDE,Conceptual,deletion,Bad Deletion,Bad Deletion,,Error,Generalization,No,2,"[[38, 115]]",,0,False,,[],[],"2024 sind eine Serie gewalttätiger Ausschreitungen im Vereinigten Königreich,",,False,True
LLAMA_043,"Ebenso beteiligte er sich an der Verbreitung von Inhalten, die zu einer Spaltung der britischen Gesellschaft beitragen könnten.","Er verbreitete Inhalte, die zur Spaltung der britischen Gesellschaft beigetragen haben könnten.",LLAMA,wikiDE,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,2,"[[0, 17]]",,0,False,,[],[],Ebenso beteiligte,,False,False
LLAMA_043,"Ebenso beteiligte er sich an der Verbreitung von Inhalten, die zu einer Spaltung der britischen Gesellschaft beitragen könnten.","Er verbreitete Inhalte, die zur Spaltung der britischen Gesellschaft beigetragen haben könnten.",LLAMA,wikiDE,Lexical,deletion,Trivial Change,Trivial Deletion,,Trivial,Generalization,No,0,"[[21, 28]]",,0,False,,[],[],sich an,,False,False
LLAMA_043,"Ebenso beteiligte er sich an der Verbreitung von Inhalten, die zu einer Spaltung der britischen Gesellschaft beitragen könnten.","Er verbreitete Inhalte, die zur Spaltung der britischen Gesellschaft beigetragen haben könnten.",LLAMA,wikiDE,Syntax,structure,Part of Speech,Good Structure,Part of Speech,No Error,Same Information,No,1,,,1,False,,"[[[29, 48]]]","[[[3, 14]]]",,,False,False
LLAMA_043,"Ebenso beteiligte er sich an der Verbreitung von Inhalten, die zu einer Spaltung der britischen Gesellschaft beitragen könnten.","Er verbreitete Inhalte, die zur Spaltung der britischen Gesellschaft beigetragen haben könnten.",LLAMA,wikiDE,Syntax,structure,Tense,Bad Structure,Tense,Error,Same Information,No,1,,,1,False,,[None],"[[[81, 86]]]",,,False,False
LLAMA_043,"Ebenso beteiligte er sich an der Verbreitung von Inhalten, die zu einer Spaltung der britischen Gesellschaft beitragen könnten.","Er verbreitete Inhalte, die zur Spaltung der britischen Gesellschaft beigetragen haben könnten.",LLAMA,wikiDE,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,1,"[[66, 71]]",,0,False,,[],[],einer,,False,False
LLAMA_044,"Am 31. Juli 2024 kam es bei einer Demonstration unter dem Motto „Enough is enough“ („Genug ist genug“) nahe der Londoner Downing Street, dem Amtssitz des Premierministers, zu gewaltsamen Ausschreitungen zwischen Rechtsradikalen und der Polizei, bei denen über 100 Demonstranten vorübergehend festgenommen wurden.","Es gab eine Demonstration in London mit dem Motto ""Genug ist genug"". || Dort kam es zu gewaltsamen Auseinandersetzungen zwischen Rechtsradikalen und der Polizei. || Etwa 100 Demonstranten wurden vorübergehend festgenommen.",LLAMA,wikiDE,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,2,"[[64, 82]]",,0,False,,[],[],„Enough is enough“,,False,False
LLAMA_044,"Am 31. Juli 2024 kam es bei einer Demonstration unter dem Motto „Enough is enough“ („Genug ist genug“) nahe der Londoner Downing Street, dem Amtssitz des Premierministers, zu gewaltsamen Ausschreitungen zwischen Rechtsradikalen und der Polizei, bei denen über 100 Demonstranten vorübergehend festgenommen wurden.","Es gab eine Demonstration in London mit dem Motto ""Genug ist genug"". || Dort kam es zu gewaltsamen Auseinandersetzungen zwischen Rechtsradikalen und der Polizei. || Etwa 100 Demonstranten wurden vorübergehend festgenommen.",LLAMA,wikiDE,Conceptual,insertion,,Good Insertion,,No Error,Elaboration,No,1,,"[[0, 6]]",0,False,,[],[],,Es gab,False,False
LLAMA_044,"Am 31. Juli 2024 kam es bei einer Demonstration unter dem Motto „Enough is enough“ („Genug ist genug“) nahe der Londoner Downing Street, dem Amtssitz des Premierministers, zu gewaltsamen Ausschreitungen zwischen Rechtsradikalen und der Polizei, bei denen über 100 Demonstranten vorübergehend festgenommen wurden.","Es gab eine Demonstration in London mit dem Motto ""Genug ist genug"". || Dort kam es zu gewaltsamen Auseinandersetzungen zwischen Rechtsradikalen und der Polizei. || Etwa 100 Demonstranten wurden vorübergehend festgenommen.",LLAMA,wikiDE,Syntax,reorder,Trivial Change,Good Reorder,,Trivial,Same Information,No,0,"[[17, 23]]","[[77, 83]]",0,False,,[],[],kam es,kam es,False,False
LLAMA_044,"Am 31. Juli 2024 kam es bei einer Demonstration unter dem Motto „Enough is enough“ („Genug ist genug“) nahe der Londoner Downing Street, dem Amtssitz des Premierministers, zu gewaltsamen Ausschreitungen zwischen Rechtsradikalen und der Polizei, bei denen über 100 Demonstranten vorübergehend festgenommen wurden.","Es gab eine Demonstration in London mit dem Motto ""Genug ist genug"". || Dort kam es zu gewaltsamen Auseinandersetzungen zwischen Rechtsradikalen und der Polizei. || Etwa 100 Demonstranten wurden vorübergehend festgenommen.",LLAMA,wikiDE,Conceptual,insertion,,Good Insertion,,No Error,Elaboration,No,1,,"[[72, 76]]",0,False,,[],[],,Dort,False,False
LLAMA_044,"Am 31. Juli 2024 kam es bei einer Demonstration unter dem Motto „Enough is enough“ („Genug ist genug“) nahe der Londoner Downing Street, dem Amtssitz des Premierministers, zu gewaltsamen Ausschreitungen zwischen Rechtsradikalen und der Polizei, bei denen über 100 Demonstranten vorübergehend festgenommen wurden.","Es gab eine Demonstration in London mit dem Motto ""Genug ist genug"". || Dort kam es zu gewaltsamen Auseinandersetzungen zwischen Rechtsradikalen und der Polizei. || Etwa 100 Demonstranten wurden vorübergehend festgenommen.",LLAMA,wikiDE,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,2,"[[121, 171]]",,0,False,,[],[],"Downing Street, dem Amtssitz des Premierministers,",,False,True
LLAMA_044,"Am 31. Juli 2024 kam es bei einer Demonstration unter dem Motto „Enough is enough“ („Genug ist genug“) nahe der Londoner Downing Street, dem Amtssitz des Premierministers, zu gewaltsamen Ausschreitungen zwischen Rechtsradikalen und der Polizei, bei denen über 100 Demonstranten vorübergehend festgenommen wurden.","Es gab eine Demonstration in London mit dem Motto ""Genug ist genug"". || Dort kam es zu gewaltsamen Auseinandersetzungen zwischen Rechtsradikalen und der Polizei. || Etwa 100 Demonstranten wurden vorübergehend festgenommen.",LLAMA,wikiDE,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,1,"[[103, 107]]",,0,False,,[],[],nahe,,False,False
LLAMA_044,"Am 31. Juli 2024 kam es bei einer Demonstration unter dem Motto „Enough is enough“ („Genug ist genug“) nahe der Londoner Downing Street, dem Amtssitz des Premierministers, zu gewaltsamen Ausschreitungen zwischen Rechtsradikalen und der Polizei, bei denen über 100 Demonstranten vorübergehend festgenommen wurden.","Es gab eine Demonstration in London mit dem Motto ""Genug ist genug"". || Dort kam es zu gewaltsamen Auseinandersetzungen zwischen Rechtsradikalen und der Polizei. || Etwa 100 Demonstranten wurden vorübergehend festgenommen.",LLAMA,wikiDE,Syntax,split,Sentence Split,Good Split,,No Error,Same Information,No,1,,,1,False,,"[[[245, 254]]]","[[[162, 164]]]",,,False,False
LLAMA_044,"Am 31. Juli 2024 kam es bei einer Demonstration unter dem Motto „Enough is enough“ („Genug ist genug“) nahe der Londoner Downing Street, dem Amtssitz des Premierministers, zu gewaltsamen Ausschreitungen zwischen Rechtsradikalen und der Polizei, bei denen über 100 Demonstranten vorübergehend festgenommen wurden.","Es gab eine Demonstration in London mit dem Motto ""Genug ist genug"". || Dort kam es zu gewaltsamen Auseinandersetzungen zwischen Rechtsradikalen und der Polizei. || Etwa 100 Demonstranten wurden vorübergehend festgenommen.",LLAMA,wikiDE,Conceptual,substitution,Information Rewrite,Bad Substitution,,Error,Same Information,No,1,"[[255, 259]]","[[165, 169]]",0,False,,[],[],über,Etwa,False,False
LLAMA_044,"Am 31. Juli 2024 kam es bei einer Demonstration unter dem Motto „Enough is enough“ („Genug ist genug“) nahe der Londoner Downing Street, dem Amtssitz des Premierministers, zu gewaltsamen Ausschreitungen zwischen Rechtsradikalen und der Polizei, bei denen über 100 Demonstranten vorübergehend festgenommen wurden.","Es gab eine Demonstration in London mit dem Motto ""Genug ist genug"". || Dort kam es zu gewaltsamen Auseinandersetzungen zwischen Rechtsradikalen und der Polizei. || Etwa 100 Demonstranten wurden vorübergehend festgenommen.",LLAMA,wikiDE,Syntax,reorder,Trivial Change,Good Reorder,,Trivial,Same Information,No,0,"[[305, 312]]","[[188, 194]]",0,False,,[],[],wurden.,wurden,False,False
LLAMA_044,"Am 31. Juli 2024 kam es bei einer Demonstration unter dem Motto „Enough is enough“ („Genug ist genug“) nahe der Londoner Downing Street, dem Amtssitz des Premierministers, zu gewaltsamen Ausschreitungen zwischen Rechtsradikalen und der Polizei, bei denen über 100 Demonstranten vorübergehend festgenommen wurden.","Es gab eine Demonstration in London mit dem Motto ""Genug ist genug"". || Dort kam es zu gewaltsamen Auseinandersetzungen zwischen Rechtsradikalen und der Polizei. || Etwa 100 Demonstranten wurden vorübergehend festgenommen.",LLAMA,wikiDE,Conceptual,deletion,Bad Deletion,Bad Deletion,,Error,Generalization,No,1,"[[0, 16]]",,0,False,,[],[],Am 31. Juli 2024,,False,False
LLAMA_044,"Am 31. Juli 2024 kam es bei einer Demonstration unter dem Motto „Enough is enough“ („Genug ist genug“) nahe der Londoner Downing Street, dem Amtssitz des Premierministers, zu gewaltsamen Ausschreitungen zwischen Rechtsradikalen und der Polizei, bei denen über 100 Demonstranten vorübergehend festgenommen wurden.","Es gab eine Demonstration in London mit dem Motto ""Genug ist genug"". || Dort kam es zu gewaltsamen Auseinandersetzungen zwischen Rechtsradikalen und der Polizei. || Etwa 100 Demonstranten wurden vorübergehend festgenommen.",LLAMA,wikiDE,Syntax,split,Sentence Split,Good Split,,No Error,Same Information,No,1,,,1,False,,[None],"[[[69, 71]]]",,,False,False
LLAMA_044,"Am 31. Juli 2024 kam es bei einer Demonstration unter dem Motto „Enough is enough“ („Genug ist genug“) nahe der Londoner Downing Street, dem Amtssitz des Premierministers, zu gewaltsamen Ausschreitungen zwischen Rechtsradikalen und der Polizei, bei denen über 100 Demonstranten vorübergehend festgenommen wurden.","Es gab eine Demonstration in London mit dem Motto ""Genug ist genug"". || Dort kam es zu gewaltsamen Auseinandersetzungen zwischen Rechtsradikalen und der Polizei. || Etwa 100 Demonstranten wurden vorübergehend festgenommen.",LLAMA,wikiDE,Syntax,structure,Part of Speech,Trivial Structure,Part of Speech,Trivial,Same Information,No,0,,,1,False,,"[[[108, 120]]]","[[[26, 35]]]",,,False,False
LLAMA_045,Alleine am 3. August 2024 wurden landesweit 147 Personen wegen der Beteiligung an Ausschreitungen festgenommen.,"Am 3. August 2024 wurden in dem Land 147 Menschen festgenommen, weil sie an Unruhen teilhatten.",LLAMA,wikiDE,Conceptual,deletion,,Good Deletion,,No Error,Generalization,No,1,"[[0, 7]]",,0,False,,[],[],Alleine,,False,False
LLAMA_045,Alleine am 3. August 2024 wurden landesweit 147 Personen wegen der Beteiligung an Ausschreitungen festgenommen.,"Am 3. August 2024 wurden in dem Land 147 Menschen festgenommen, weil sie an Unruhen teilhatten.",LLAMA,wikiDE,Conceptual,substitution,,Good Substitution,,No Error,Same Information,No,1,"[[33, 43]]","[[25, 36]]",0,False,,[],[],landesweit,in dem Land,False,False
LLAMA_045,Alleine am 3. August 2024 wurden landesweit 147 Personen wegen der Beteiligung an Ausschreitungen festgenommen.,"Am 3. August 2024 wurden in dem Land 147 Menschen festgenommen, weil sie an Unruhen teilhatten.",LLAMA,wikiDE,Lexical,substitution,Trivial Change,Trivial Substitution,,Trivial,Same Information,No,0,"[[48, 56]]","[[41, 49]]",0,False,,[],[],Personen,Menschen,False,False
LLAMA_045,Alleine am 3. August 2024 wurden landesweit 147 Personen wegen der Beteiligung an Ausschreitungen festgenommen.,"Am 3. August 2024 wurden in dem Land 147 Menschen festgenommen, weil sie an Unruhen teilhatten.",LLAMA,wikiDE,Conceptual,substitution,Complex Wrong,Bad Substitution,,Error,Same Information,No,1,"[[82, 97]]","[[76, 83]]",0,False,,[],[],Ausschreitungen,Unruhen,False,False
LLAMA_045,Alleine am 3. August 2024 wurden landesweit 147 Personen wegen der Beteiligung an Ausschreitungen festgenommen.,"Am 3. August 2024 wurden in dem Land 147 Menschen festgenommen, weil sie an Unruhen teilhatten.",LLAMA,wikiDE,Syntax,structure,Clausal Structure,Good Structure,Clausal Structure,No Error,Same Information,No,1,,,2,False,,"[None, [[57, 62]]]","[[[69, 72]], [[64, 68]]]",,,False,False
LLAMA_045,Alleine am 3. August 2024 wurden landesweit 147 Personen wegen der Beteiligung an Ausschreitungen festgenommen.,"Am 3. August 2024 wurden in dem Land 147 Menschen festgenommen, weil sie an Unruhen teilhatten.",LLAMA,wikiDE,Syntax,structure,Part of Speech,Good Structure,Part of Speech,No Error,Same Information,No,1,,,1,False,,"[[[67, 78]]]","[[[84, 95]]]",,,False,False
LLAMA_046,Diese Stadt hatte durch den Niedergang des Kohlenabbaus und der Schiffbauindustrie zwischen 1975 und 1989 ein Viertel ihrer Arbeitsplätze verloren.,Zwischen 1975 und 1989 ging die Stadt aufgrund von Arbeitsplatzverlusten in der Kohle- und Schiffsindustrie um ein Viertel zurück.,LLAMA,wikiDE,Syntax,structure,Tense,Trivial Structure,Tense,Trivial,Same Information,No,0,,,1,False,,"[[[138, 147], [12, 17]]]","[[[23, 27], [123, 130]]]",,,False,False
LLAMA_046,Diese Stadt hatte durch den Niedergang des Kohlenabbaus und der Schiffbauindustrie zwischen 1975 und 1989 ein Viertel ihrer Arbeitsplätze verloren.,Zwischen 1975 und 1989 ging die Stadt aufgrund von Arbeitsplatzverlusten in der Kohle- und Schiffsindustrie um ein Viertel zurück.,LLAMA,wikiDE,Syntax,reorder,Trivial Change,Good Reorder,,Trivial,Same Information,No,0,"[[83, 105]]","[[0, 22]]",0,False,,[],[],zwischen 1975 und 1989,Zwischen 1975 und 1989,False,False
LLAMA_046,Diese Stadt hatte durch den Niedergang des Kohlenabbaus und der Schiffbauindustrie zwischen 1975 und 1989 ein Viertel ihrer Arbeitsplätze verloren.,Zwischen 1975 und 1989 ging die Stadt aufgrund von Arbeitsplatzverlusten in der Kohle- und Schiffsindustrie um ein Viertel zurück.,LLAMA,wikiDE,Lexical,substitution,Trivial Change,Trivial Substitution,,Trivial,Same Information,No,0,"[[0, 5]]","[[28, 31]]",0,False,,[],[],Diese,die,False,False
LLAMA_046,Diese Stadt hatte durch den Niedergang des Kohlenabbaus und der Schiffbauindustrie zwischen 1975 und 1989 ein Viertel ihrer Arbeitsplätze verloren.,Zwischen 1975 und 1989 ging die Stadt aufgrund von Arbeitsplatzverlusten in der Kohle- und Schiffsindustrie um ein Viertel zurück.,LLAMA,wikiDE,Conceptual,deletion,Bad Deletion,Bad Deletion,,Error,Generalization,Yes,3,"[[118, 137]]",,0,False,,[],[],ihrer Arbeitsplätze,,False,False
LLAMA_046,Diese Stadt hatte durch den Niedergang des Kohlenabbaus und der Schiffbauindustrie zwischen 1975 und 1989 ein Viertel ihrer Arbeitsplätze verloren.,Zwischen 1975 und 1989 ging die Stadt aufgrund von Arbeitsplatzverlusten in der Kohle- und Schiffsindustrie um ein Viertel zurück.,LLAMA,wikiDE,Lexical,substitution,Trivial Change,Trivial Substitution,,Trivial,Same Information,No,0,"[[18, 82]]","[[38, 107]]",0,False,,[],[],durch den Niedergang des Kohlenabbaus und der Schiffbauindustrie,aufgrund von Arbeitsplatzverlusten in der Kohle- und Schiffsindustrie,True,True
LLAMA_046,Diese Stadt hatte durch den Niedergang des Kohlenabbaus und der Schiffbauindustrie zwischen 1975 und 1989 ein Viertel ihrer Arbeitsplätze verloren.,Zwischen 1975 und 1989 ging die Stadt aufgrund von Arbeitsplatzverlusten in der Kohle- und Schiffsindustrie um ein Viertel zurück.,LLAMA,wikiDE,Lexical,insertion,Trivial Change,Trivial Insertion,,Trivial,Elaboration,No,0,,"[[108, 110]]",0,False,,[],[],,um,False,False
LLAMA_047,"Am Tag nach den gewalttätigen Ausbrüchen versammelten sich Einwohner, um die Spuren zu beseitigen; wieder einen Tag später fand ein kleiner Friedensmarsch statt.","Die Bürger sammelten sich, um die Schäden zu beseitigen. || Am nächsten Tag gab es eine friedliche Prozession.",LLAMA,wikiDE,Conceptual,deletion,Bad Deletion,Bad Deletion,,Error,Generalization,No,1,"[[0, 40]]",,0,False,,[],[],Am Tag nach den gewalttätigen Ausbrüchen,,False,False
LLAMA_047,"Am Tag nach den gewalttätigen Ausbrüchen versammelten sich Einwohner, um die Spuren zu beseitigen; wieder einen Tag später fand ein kleiner Friedensmarsch statt.","Die Bürger sammelten sich, um die Schäden zu beseitigen. || Am nächsten Tag gab es eine friedliche Prozession.",LLAMA,wikiDE,Conceptual,substitution,Complex Wrong,Bad Substitution,,Error,Same Information,No,1,"[[41, 53]]","[[11, 20]]",0,False,,[],[],versammelten,sammelten,False,False
LLAMA_047,"Am Tag nach den gewalttätigen Ausbrüchen versammelten sich Einwohner, um die Spuren zu beseitigen; wieder einen Tag später fand ein kleiner Friedensmarsch statt.","Die Bürger sammelten sich, um die Schäden zu beseitigen. || Am nächsten Tag gab es eine friedliche Prozession.",LLAMA,wikiDE,Lexical,substitution,Trivial Change,Trivial Substitution,,Trivial,Same Information,No,0,"[[59, 69]]","[[4, 10]]",0,False,,[],[],"Einwohner,",Bürger,False,False
